rank,rating,date,user,headline,body,helpful_count,images
11,3,2025.03.11,정*원,시야각이 넘 작아요,"스마트기능이나 화질품질 소리는 만족스러운데,정면에서 조금만 비켜서 보면 화면이 뿌였게보여 아쉽네요. 사양에는 178도 시야각이라고 되있는데요..안방에 설치하여 정면에서만 볼꺼고 이미 벽걸이로 설치하여서 그냥 볼껀데, 거실이나 여럿이 보는 장소에 설치하신다면 절대 비추에요~",32.0,"https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/11/4387405797379915897/4e55cd9c-a0b1-4ece-b331-9bd6f258bce0.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/11/4387405797379915897/985adee4-9e12-43c8-9f3b-5499080df1ce.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/11/4387405797379915897/8bac1c45-270c-4e51-b9fc-156139248e04.jpg"
12,5,2025.04.02,장*열,가격대비 가성비 좋습니다,"회면  크기는 알고샀으니 크게 불편함없고 화질도 가격대비 깔끔하고 좋네요^^
최적가때 구매했는데 이정도면 가성비좋고 디자인도 깔끔합니다~~",24.0,"https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/2/5958457891369745855/189d204c-c61f-4bf3-98bd-cb415f1cd3f4.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/2/5958457891369745855/58db51ef-ecc3-4c53-b2bc-cc5d1fb0894b.jpg"
13,5,2025.01.22,권*석,보통 리뷰 안쓰는데 고가의 제품이라 일단 참고들 하시라 적습니다.21일 오후 구매 22일 오전설치일단 기사님 혼자 배송와서 20분만에 뚝딱 설치해주시고 가셨습니다설치후 셋톱박스 리모컨 연결이 안된다고 하시길래 그냥 가라고 하고한 1~2분정도 시도하니 셋탑 리모컨 온오프 연결 완료 하였습니다.(리모콘 배터리 뚜껑 뒤에 적혀있음)화면도 좋고 거의 80도에서 봐도 화질좋게 잘보이네요 베젤리스도 얇고일단 스탠드로 설치후 이동식 거치대에 설치 해보고 더적겠습니다.최신제품이라 그런지 버벅대는거 없이 바로바로 나오네요,"보통 리뷰 안쓰는데 고가의 제품이라 일단 참고들 하시라 적습니다.
21일 오후 구매 22일 오전설치
일단 기사님 혼자 배송와서 20분만에 뚝딱 설치해주시고 가셨습니다
설치후 셋톱박스 리모컨 연결이 안된다고 하시길래 그냥 가라고 하고
한 1~2분정도 시도하니 셋탑 리모컨 온오프 연결 완료 하였습니다.(리모콘 배터리 뚜껑 뒤에 적혀있음)
화면도 좋고 거의 80도에서 봐도 화질좋게 잘보이네요 베젤리스도 얇고
일단 스탠드로 설치후 이동식 거치대에 설치 해보고 더적겠습니다.
최신제품이라 그런지 버벅대는거 없이 바로바로 나오네요",18.0,
14,4,2025.04.17,강*훈,방문설치 좋아요,"설치 요청일 정확히 맞추고, 설치기사님 친절히 설치 및
사용법 설명 잘 해주시고, 마무리 좋았습니다.
화질은 일반  led 보다는 좀 더 선명하고 밝네요.
큰 차이는 모르겠어요",19.0,
15,5,2025.02.25,김*연,"가격도 저렴하고 하룻만에 아직은 평가하기 이르지만 화질과 성능은 좋아보여요, 유튜브, 넷플릭스등등 보시에도 좋습니다, 단 부팅이 조금 느리고 다른 기기를 사용할때마다 다른 리모콘을 사용하는게 스마트 모니터가 가진 단점이네요, RF단자가 없어 ip tv를 보지 않는 유선방송세대는 지상파를 보려면 ATSC 컨버터가 필요합니다.","가격도 저렴하고 하룻만에 아직은 평가하기 이르지만 화질과 성능은 좋아보여요, 유튜브, 넷플릭스등등 보시에도 좋습니다, 단 부팅이 조금 느리고 다른 기기를 사용할때마다 다른 리모콘을 사용하는게 스마트 모니터가 가진 단점이네요, RF단자가 없어 ip tv를 보지 않는 유선방송세대는 지상파를 보려면 ATSC 컨버터가 필요합니다.",28.0,
16,5,2025.02.22,김*돈,가성비 짱,"기존티비 사망조짐 보여 샤오미로 갈아탔네요
가격대비 가성비 좋습니다",21.0,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/22/2022643638744638643/e20ba49d-86a0-40bb-828c-4c0c01b3cc3d.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/22/2022643638744638643/78b4cd88-1f85-4fff-8236-0520c92fc853.jpg"
17,5,2025.03.14,박*수,가성비 최고입니다.,"그리고 배송기사님과 연락도 원활하고 정확하게 잘되어 좋습니다. 잘 볼게요.
설치도 앱 추가도 너무 너무 편하네요.",11.0,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/14/7692813126120623200/82f2cf95-44cf-42c0-adcc-f0265fd41d1e.jpg
18,5,2025.02.18,이*선,너무만족합니다 삼성티비보단10%부족하지만 4k지원돼고 Q엘리디 게임화면 신세게 가정형편 어려운사람 50%저렴한 가성비굿 쌰오미티비 적극 추천합니다 타사비해 전기료10% 절전 완전1등 급이네요 샤오미대박나세요,너무만족합니다 삼성티비보단10%부족하지만 4k지원돼고 Q엘리디 게임화면 신세게 가정형편 어려운사람 50%저렴한 가성비굿 쌰오미티비 적극 추천합니다 타사비해 전기료10% 절전 완전1등 급이네요 샤오미대박나세요,7.0,
19,5,2025.02.17,HAN ****,회질 아주 맘에 들어요,"로켓배송 이튿날 바로 도착했어요.
생각보다 회질이 훨씬 뛰여나고 심플한 리모컨도 사용하기 편해서좋아요.
아주 맘에 드는 구매 였습니다.",10.0,
20,5,2025.01.23,이*현,"설치 기사님은 친철,","벽걸이  설치 희망 하였서나...벽  특징상..  거치대  설치 하였습니다..
다른것  다 만족 합니다",9.0,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202501/23/1728256305201369333/a1fd3b06-d6ef-4155-b833-c14c3bc46c49.jpg
21,3,2025.01.25,김*혁,다른건 다 마음에 들었지만 좌우시야각이 너무 마음에 들지않아 반품합니다. 비슷한 가격과 스펙의 국내 중소기업제품도 구매해서 비교해봤는데 확실히 시야각에서 차이가 좀 납니다. 그외에는 소리도 더 좋고 다 마음에 들어서 아쉽네요.,다른건 다 마음에 들었지만 좌우시야각이 너무 마음에 들지않아 반품합니다. 비슷한 가격과 스펙의 국내 중소기업제품도 구매해서 비교해봤는데 확실히 시야각에서 차이가 좀 납니다. 그외에는 소리도 더 좋고 다 마음에 들어서 아쉽네요.,32.0,
22,5,2025.02.07,연*영,배송도 빠르고 제품도 좋아요,,,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/7/3370563410782209734/696a1150-168e-4feb-b36b-8fd629e05383.jpg
23,5,2025.03.07,정확,가성비가 좋아요.성능도 괜찮아요.,,,
24,5,2025.06.29,윤*열,,,,
25,5,2025.06.28,Kim Aleksei,,,,
26,5,2025.06.23,lij*******,,,,
27,5,2025.06.21,한*연,,,,
28,5,2025.06.20,유*호,,,,
29,5,2025.06.17,손*용,,,,
30,5,2025.06.15,이*성,,,,
31,5,2025.06.14,이*수,,,,
32,5,2025.06.07,전*찬,,,,
33,5,2025.06.07,윤*현,,,,
34,4,2025.05.10,이*일,,,,
35,5,2025.05.08,정*식,,,,
36,5,2025.05.01,유*근,,,,
37,5,2025.05.01,김*헌,,,,
38,5,2025.04.25,진*우,,,,
39,5,2025.04.20,최*우,,,,
40,5,2025.04.20,이*헌,,,,
41,5,2025.04.15,최*,,,,
42,5,2025.04.15,이*명,,,,
43,5,2025.04.05,쿠팡실구매자,,,,
44,5,2025.03.30,임*원,,,,
45,5,2025.03.29,명란마요,,,,
46,5,2025.03.27,이*환,,,,
47,5,2025.03.26,박*,,,,
48,4,2025.03.23,송*우,,,,
49,5,2025.03.23,조*,,,,
50,5,2025.03.21,김*규,,,,
51,5,2025.03.19,김*선,,,,
52,5,2025.03.05,윤*록,,,,
53,5,2025.02.26,김*,,,,
54,5,2025.02.22,이*광,,,,
55,5,2025.02.09,이*일,,,,
56,5,2025.02.06,윤*섭,,,,
57,5,2025.02.05,백*호,,,,
58,5,2025.02.02,류*현,,,,
59,4,2025.01.26,권*웅,,,,
60,5,2025.01.24,설*,,,,
61,3,2025.03.21,김*진,,,,
62,3,2025.03.17,옥*령,,,,
63,3,2025.03.06,여*복,,,,
64,3,2025.01.30,나*석,,,,
65,1,2025.02.21,김*태,,,,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/21/6215699435480198018/38d17c6c-17fd-4abd-9db8-004d740fb02f.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/21/6215699435480198018/cfea0cbb-2c76-4146-be88-4c731fdcb67c.jpg"
66,1,2025.02.08,김*민,,,,
