rank,rating,date,user,headline,body,helpful_count,images
11,5,2023.04.10,얼티미시아,기존에 사용하던 제품보다 마감이나 품질이 훨씬좋습니다,"기존에 부띠** 회사에서 나온 3만원 안되는 이발기 사용중이었습니다.
이 제품도 다 좋은데 15미리 팁까지밖에 없어서 더 길게 사용은 불가능하다는 점이 단점이었습니다.
벌써 혼자 머리 깎아온지도 3년이 넘었습니다.
현재 사용하는 이발기도 내구성이 좋아서 더 사용할수 있는데 더 길게 남기고 싶어서 다른기기 영입하려고 물색하고있었습니다.
근데 대부분의 이발기들이 20미리 안되는 팁뿐이 없더라구요.
그러다 샤오미 이발기를 보게되었는데, 따로 팁이 있는게 아니고 자체팁이 짧은머리용, 약간 긴머리용 이렇게 두가지로 조절하게끔 사용하게 되있더라구요.
최대 42미리 정도까지 사용가능하게 되있습니다.
그래서 선택했습니다.
가격은 기존에 사용하던제품보다 약간 비싸지만 마감이나 절삭날 퀄리티가 비교가 안되게 좋습니다.
샤오미 제품들 보조배터리, 공기청정기 등 여러제품 사용중이지만 가격대비 성능과 제품 품질에 대해 매우 만족하면서 사용중이라 이 제품도 크게 따지지 않고 구매할 수 있었습니다.
이 제품으로 전체 다듬고 기존에 사용하던 제품으로 주변머리 짧게 정리하면서 사용하면 될거같습니다~!",1.0,
12,5,2025.03.27,부산밀면,가격대비 좋습니다,"배터리도 그렇고 싸구려 느낌이 없네요
잘 사용하지는 않지만 잔고장이 없어 보여요",3.0,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/27/8130420538558644692/7a36836d-86d2-42aa-a0fe-6aee16f72be7.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/27/8130420538558644692/5bb7543e-e149-4ecb-9ef9-b540706bbf4c.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202503/27/8130420538558644692/9aadd0f0-eecb-44b5-91c9-0c155468621e.jpg"
13,5,2024.09.23,39워킹맘,단점없는 바리깡!,"기존에 8년 쓰던 바리깡이 수명을 다해 새로 알아봤습니다.
종류다양했지만 나쁜 상품평이 없는 이제품으로 선택했는데 결론적으로는 이걸선택한 제자신을 칭찬합니다.
*고급스런 디자인
올블랙의 심플한 디자인이에요. 군더더기 없이 필요한 버튼만 심플한 형태로 달려있어 시크한 느낌입니다. 이왕이면 디자인도 고급지면 좋으니까요.
*미세한 길이 조절
자체적으로 0.5~1.7mm 조절할수 있어 구레나루, 목뒤쪽 세밀하게 바꿔가며 손질 가능해요.
툴이 3mm~4cm까지 있어요. 길게 자르는게 어려운데 4cm로 조금긴 머리도 쓱쓱 밀수있어 초보자도 쓸수있어요.
*진동,발열,소음 없음
소음크지않아 아이도 얌전히 머리깍습니다.
진동도 거의없어서 깍을때 안정적이고 발열도 없습니다.
*우수한 절삭력
티타늄날로 쓱쓱 잘밀려요.
가격대도 적당하고 제품도 좋고 만족스런구매에요!",26.0,
14,3,2024.05.28,쿠팡실구매자,강아지털 미용으로는 적합하지 않음. 가성비는 좋음.,"알리에서 주문한 바리깡이 2주째 배송되지 않아서 결국 쿠팡으로 주문함.
그동안 바비온 바리깡을 사용했으나 3번째 사용할때 고장남.
가격대가 꽤 비싼편임에도 금방 고장나버려서 이번엔 저렴한 샤오미로 주문해봄.
물론 알리보다 가격은 더 비싸지만 로켓배송 때문에 구입함.ㅜㅜ
리뷰가 좋아서 기대가 컸는데, 생각보다 절삭력이 좋지 않음.
소음은 적당한 편이며 길이조절 범위가 좁아서 너무 짧게 잘림..
그리고 사용한지 10분만에 날이 뜨뜻해져서 좀 식겁했음.
중간에 멈춰서 열을 식힌다음에 다시 쓰는 식으로 텀을 두고 사용하길 추천함.
사람머리카락에는 사용하기 편할것 같음.
하지만 이중모를 가진 강아지털은 잘 안되서 슬펐음..
그래도 털 표면을 다듬는 용으로 잘 사용함.
바비온보다 가격은 3배는 더 저렴한데, 기능은 둘 다 비슷함.",2.0,
15,5,2025.04.04,정*주,8개월 남자아기 이발을 위해서 구매 해 보았습니다.이발기 처음 써본 똥손 어미인데 처음 한것 치고는 괜찮아요.날을 끼워서 교체 할 필요없이 올리거나 내려서 조정이 가능해서 편하구요. 얇은 베냇머리도 찝힘 없이 잘 잘려요.전문가용이라고 되어있어 날카로워서 위험할 줄 알았는데 그렇지 않습니다. 완전 추천합니당,"8개월 남자아기 이발을 위해서 구매 해 보았습니다.
이발기 처음 써본 똥손 어미인데 처음 한것 치고는 괜찮아요.
날을 끼워서 교체 할 필요없이 올리거나 내려서 조정이 가능해서 편하구요. 얇은 베냇머리도 찝힘 없이 잘 잘려요.
전문가용이라고 되어있어 날카로워서 위험할 줄 알았는데 그렇지 않습니다. 완전 추천합니당",3.0,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/4/8892740690851856459/781b94fe-7d8f-4d3c-9b48-040b97be8165.jpg
16,4,2024.10.29,정*정,아이가 짧은 머리라 미용실가기도 귀찮다고 그냥 집에서 하자고 구매했어요처음 이발을 해보는거라 재미도 있고 걱정도 많이 있고빗살캡이 씌워져 있는 상태에서 머리를 자르다보니 시간이 좀 걸리더라구요머리카락이 좀 억세거던요겨우 다 자르고 보니 빗살캡을 빼고 해니 말그대로 삭발할 수 있는 단계 더라구요몰랐네요긴머리는 미리 캡을 제거 후 빗으로 잡아주고 1차 미용후 사용하세요캡씌워 전체머리를 다 자르니 머리카락이 100%똑 같이 잘린게 아니라 한가닥 씩 삐쭉빼쭉 길이가 긴아이들이 있어요그건 다시 캡제거후 빗으로 잡아주고 잘라야할 듯 합니다처음 사용해본 제품인데 뒤늦게 사용방법을 알아서 그렇지 이정도는 만족입니다하다보면 늘겠죠 ^^,"아이가 짧은 머리라 미용실가기도 귀찮다고 그냥 집에서 하자고 구매했어요
처음 이발을 해보는거라 재미도 있고 걱정도 많이 있고
빗살캡이 씌워져 있는 상태에서 머리를 자르다보니 시간이 좀 걸리더라구요
머리카락이 좀 억세거던요
겨우 다 자르고 보니 빗살캡을 빼고 해니 말그대로 삭발할 수 있는 단계 더라구요
몰랐네요
긴머리는 미리 캡을 제거 후 빗으로 잡아주고 1차 미용후 사용하세요
캡씌워 전체머리를 다 자르니 머리카락이 100%똑 같이 잘린게 아니라 한가닥 씩 삐쭉빼쭉 길이가 긴아이들이 있어요
그건 다시 캡제거후 빗으로 잡아주고 잘라야할 듯 합니다
처음 사용해본 제품인데 뒤늦게 사용방법을 알아서 그렇지 이정도는 만족입니다
하다보면 늘겠죠 ^^",5.0,
17,5,2025.05.20,유*정,그립감도 좋고 정리도 잘 되니 좋습니다.애기 아빠 여름 필수템인데 너무 맘에 든다고 하네요,"그립감도 좋고 정리도 잘 되니 좋습니다.
애기 아빠 여름 필수템인데 너무 맘에 든다고 하네요",2.0,
18,5,2024.11.15,김*후,이발기 구매로 거의 20여만원을 써본 것 같습니다.그중에서 아주 만족합니다.어떤건 충전기를 잃어버리고어떤건 머리빗을 잃어버리고어떤건 배터리가 방전되는 등제 수명만큼 쓰지 못한 물건들이 많았습니다.이 제품은 usb-c 타입이라서충전기를 잃어버리거나전용 어댑터를 끼우느라 멀티탭을 비우지 않아서 좋습니다.디자인도 요란하지 않고 단정해서 좋습니다.소리도 크지 않고발열도 크게 느끼진 못했던 것 같습니다.(아마 여름에는 다를 수도 있을 것 같습니다.)절삭력도 훌륭합니다.,"이발기 구매로 거의 20여만원을 써본 것 같습니다.
그중에서 아주 만족합니다.
어떤건 충전기를 잃어버리고
어떤건 머리빗을 잃어버리고
어떤건 배터리가 방전되는 등
제 수명만큼 쓰지 못한 물건들이 많았습니다.
이 제품은 usb-c 타입이라서
충전기를 잃어버리거나
전용 어댑터를 끼우느라 멀티탭을 비우지 않아서 좋습니다.
디자인도 요란하지 않고 단정해서 좋습니다.
소리도 크지 않고
발열도 크게 느끼진 못했던 것 같습니다.
(아마 여름에는 다를 수도 있을 것 같습니다.)
절삭력도 훌륭합니다.",6.0,
19,5,2024.06.28,정*희,전문가용,"생각 이상으로 좋네요
잘 깍이고 진동도 별로 없어요
좋은 아이템 장착 했네오ㅡ",1.0,"https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202406/28/9055212976651930082/4681fcc2-cc81-4f1b-a799-e7dfb4ddf8bf.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202406/28/9055212976651930082/f26db673-c4de-4a3b-8e59-038cf1e7c2aa.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202406/28/9055212976651930082/724e40d1-7b2f-4f7e-86e3-82c06d6f9d65.jpg"
20,4,2024.09.27,박*선,다음에는 Wahl 로 사야겠네요.,"저렴한 가격에 샀는데,
다음에는 그냥 전문 브랜드를 사야겠어요.
WaHL 사려다가 이게 눈에 들어와서 저렴한 가격에  사버렸네요. ㅠㅠ
적당히 무겁고, 날에 열도 금방 올라 옵니다.
C타입 충전 케이블은 정말 짧아요. (연결하고는 사용 불가)
길이 조절이 잘 안되어, 결국 다 밀어버렸네요.
아직 익숙하지 않아서 그럴 수도 있어요.
1.7 센티에 맞쳐서 다 밀었는데 0.5센티 보다 짧게 그냥 다 밀려 버렸어요. ㅠㅠ
역시 이런건 전문 브랜드를 사야 돈 낭비 안하겠다고 생각함.",20.0,
21,1,2024.06.25,지*구,"1점 리뷰만 보시는 분들을 위해 적어둡니다.그럭저럭 쓸만한 제품입니다.단, 길이조절이 그리 직관적이지 않고예상한 길이만큼 잘리진 않습니다. 생각보다 길게 잘립니다.무광처리한 부분은 고급스러워 보이긴 하는데 오히려 조심조심 쓰게되는것 같습니다. 막쓰고 바꾸고 싶은데..분리세척이 가능한 부분은 매우 좋으나, 다시 결합할 때 ""이 구멍에 넣는게 맞나?"" 싶은 생각이 듭니다.재결합시 직관적인 구조가 아니라 이상함.그외엔 성능에 문제는 없고 추천은 하진 않지만 굳이 써보고 싶다면 나쁘진 않습니다.","1점 리뷰만 보시는 분들을 위해 적어둡니다.
그럭저럭 쓸만한 제품입니다.
단, 길이조절이 그리 직관적이지 않고
예상한 길이만큼 잘리진 않습니다. 생각보다 길게 잘립니다.
무광처리한 부분은 고급스러워 보이긴 하는데 오히려 조심조심 쓰게되는것 같습니다. 막쓰고 바꾸고 싶은데..
분리세척이 가능한 부분은 매우 좋으나, 다시 결합할 때 ""이 구멍에 넣는게 맞나?"" 싶은 생각이 듭니다.
재결합시 직관적인 구조가 아니라 이상함.
그외엔 성능에 문제는 없고 추천은 하진 않지만 굳이 써보고 싶다면 나쁘진 않습니다.",1.0,
22,5,2024.11.16,이창용,저는,"커트를 3주에 1번씩하고 뜨는머리라 중간에 한번 집에서 바리깡으로 직접 머리를 깎습니다 이전에 쓰던 방수이발기가 10년정도 쓰니 충전이 안되서 이걸로 구매하게 되었습니다
장점
잘밀림 장시간 사용가능 깔끔한 매트블랙 디자인
단점
탭 크기가 약간 쓸데없이?큼 평소에 쓰던것과 달라서 섬세하게 하려면 적응시간이 약간 필요해보임",3.0,
23,5,2025.01.28,거북돌,다이얼 게이지는,"속도조정인지 본체 날의 조정인지 헷갈림.
애터미 기전 초기 모델 유용하게 사용해 왔으나 정밀 조정으로 진화되었다 하여 구매.
날 조정이 일체형으로 되어야지 외부 부품으로 결합되는 것 바람직하지 않음",26.0,
24,5,2024.09.19,자유롭게,"#내돈내산 찐후기집에 수동/자동으로 쓰고있는 제모기가 잘 안돼서제모, 간단 머리정리 용도로 구매했어요빗살캡 없이는 0.5-1.7mm 길이로 쓸 수 있는데 되게 좋더라구요! 애매한 제품사서 피부 다 쓸리고 하는 경우도 많은데 이 제품은 그럴 걱정이 없어서 좋아요그 전에 사용하던 저가형 제모기, 필x스, 파xx닉 등 보다 다용도로 쓸 수 있어서 추천합니다!","#내돈내산 찐후기
집에 수동/자동으로 쓰고있는 제모기가 잘 안돼서
제모, 간단 머리정리 용도로 구매했어요
빗살캡 없이는 0.5-1.7mm 길이로 쓸 수 있는데 되게 좋더라구요! 애매한 제품사서 피부 다 쓸리고 하는 경우도 많은데 이 제품은 그럴 걱정이 없어서 좋아요
그 전에 사용하던 저가형 제모기, 필x스, 파xx닉 등 보다 다용도로 쓸 수 있어서 추천합니다!",2.0,
25,1,2024.10.29,최*재,전문가용이 아님,"전 3년째 셀프 반삭하고 있어서 바리깡에 대해 잘 안다고 할 수 있어요
그런데 이 제품처럼 클리퍼가 연질인 것은 처음보네요
상식적으로 길이를 조절하는 장치를 힘 준다고 구부러지게 만들면 어떻합니까
다른 제품처럼 머리 깍다간 쥐파먹은듯이 머리 다 긁어놓게 되있네요
출력도 같은 가격대 오히려 저렴한 가격보다 약하고
성능하고 관계없는 디자인만 좋네요
마음같아선 배상요구하고 싶네요
다시 기르는데 며칠은 걸리는데",3.0,
26,5,2024.03.29,n잡러하랑,"엄청 조용해서 고객님들이 엄청 좋아하긴합니다,그런데 절삭력이 좀 약합니다,물론 왈바리깡 까지는 생각한건 아니지만,조금 약해요..집에서 쓰시기 좋을것 같아요,충전도 c타입이라 편하고,잭도 여러가지 조절할수있어서 좋아요,길이 길게도 가능해서 집에서 쓰시기에 적당한 제품입니다샆에선 좀.. 힘들어요","엄청 조용해서 고객님들이 엄청 좋아하긴합니다,
그런데 절삭력이 좀 약합니다,
물론 왈바리깡 까지는 생각한건 아니지만,
조금 약해요..
집에서 쓰시기 좋을것 같아요,
충전도 c타입이라 편하고,
잭도 여러가지 조절할수있어서 좋아요,
길이 길게도 가능해서 집에서 쓰시기에 적당한 제품입니다
샆에선 좀.. 힘들어요",5.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202403/29/5496060358988264527/1b31171a-67dc-4abd-ab5e-a6f40bd9b1d6.jpg
27,1,2025.04.20,성*호,다 좋은데 소리가 너무 큽니다.,"소음이 너무 심합니다 소리가 예초기나 그라인더 소리가나요 모터 소리 같은 거는 아주 조용하고 잔잔한데 날과 날이 부딪혀서 나는 소리인 거 같아요 기름 바르고 솔로 해도 머리 깎기 시작하면은 무용지물이고 아마 머리카락을 씹으면서 날도 더 잘 되고 하는 것 같습니다.
그 외에는 배터리도 좋고 절삭력도 좋고 충전도 잘 되고 방수도 잘 됩니다 사용 설명서도 잘 정리되어 있고 다 좋은데 소리가 너무너무 심하네요.
일단은 날 앞뒤 거리 0.5에서 1.7로 바꾸면서 또 해 볼 생각인데 근본적으로 날 위아래 거리 조절이 안 되는 걸로 알고 있고 또 너무 좁아서 그러는 거 같아서 걱정입니다.
팔려고 해도 체모를 깎은거라 잘 팔리지도 않을 테고 심각하게 버려야 되나 생각이 깎을 때마다 듭니다.",2.0,
28,5,2024.10.12,김*홍,강아지 셀프미용하려고 구매했어요,"일단 샤오미라 일반 저렴한 제품보단 믿을수 있어서 구매했어요
절삭력 좋아서 미용하기에 딱이에요
초보자도 쉽게 할수있다는게 가장 큰 메리트에요
소음도 거의없고 이정도 가격이면뭐 만족합니다",6.0,
29,3,2025.06.26,정*만,언박싱 잘해야돼요. 박스 뚜껑열면서 뜨려떨어서 조립하는데 애먹었습니다. 1~2분내 짧은 시간 사용추천합니다. 5분이상 사용하면 열이 발생해서 뜨거워요.,언박싱 잘해야돼요. 박스 뚜껑열면서 뜨려떨어서 조립하는데 애먹었습니다. 1~2분내 짧은 시간 사용추천합니다. 5분이상 사용하면 열이 발생해서 뜨거워요.,1.0,
30,5,2024.10.28,김*희,좋아요,"깔끔한 디자인
적당한 무게
뛰어난 절삭력
제품 자체는 충분히 뛰어나고 가격도 저렴
오일과 충전기는 동봉되지 않음
확장 클리퍼가 플라스틱으로 상당히 부실",20.0,
31,5,2024.06.24,BlackOut,대박 완전 맘에 듭니다.,"진작 살걸 ㅋㅋㅋㅋ
전 특히나 곱슬에 거진 스포츠 비슷한 스타일이라
진작에 살걸하는 아쉬움이생기네요
망설이지 말고 빨리사욧!",1.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202406/24/5246662350112198645/793266e3-80be-467d-ad37-600a552b4f02.jpg
32,5,2023.05.24,이*우,"고민하다 결국 디자인 마감때문에 샤오미를 택했고, 우려하던 기본 품질이나 기타 다른 문제는 없었습니다.패키지구성이나 기타 다른 마감들도 괜찮은 편입니다.완충이 되어져와서 바로 사용해볼 수 있었습니다.","고민하다 결국 디자인 마감때문에 샤오미를 택했고, 우려하던 기본 품질이나 기타 다른 문제는 없었습니다.
패키지구성이나 기타 다른 마감들도 괜찮은 편입니다.
완충이 되어져와서 바로 사용해볼 수 있었습니다.",3.0,
33,5,2024.07.28,박*옥,굿!,"길이 조절할때 뺐다 꼈다 안하고 쭉 손질 할 수 있어 넘 좋고요 무선이라 이동시 불편하지 않아요
가격대비 아주 만족 합니다^^",26.0,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202407/28/7599070222594640614/2f6cc7eb-9977-4b8f-86c9-4d35cd8128f4.jpg
34,5,2024.02.27,구*회,남편이 주문해달라고 해서 주문했어요.혼자서도 잘 사용 하더라구요.일단 디자인부터 보고 성능 찾아보는 편인데샤오미라서 디자인은 깔끔하고 예쁘고성능도 괜찮아서 잘 쓰고 있습니다.,"남편이 주문해달라고 해서 주문했어요.
혼자서도 잘 사용 하더라구요.
일단 디자인부터 보고 성능 찾아보는 편인데
샤오미라서 디자인은 깔끔하고 예쁘고
성능도 괜찮아서 잘 쓰고 있습니다.",2.0,
35,5,2024.06.04,지*미,배송 빠름조아스 이발기 쓰다가 고장나서 바꿈생각보다 잘 깎임소음도 크지 않음조금 묵직한 편인데 성능 아주 만족함C타입 충전이라 별도 어댑터 없어도 되고 좋음,"배송 빠름
조아스 이발기 쓰다가 고장나서 바꿈
생각보다 잘 깎임
소음도 크지 않음
조금 묵직한 편인데 성능 아주 만족함
C타입 충전이라 별도 어댑터 없어도 되고 좋음",3.0,
36,5,2024.08.08,이*혜,남편 아들 집에서 이발해주는데 전에쓰던게 잘안되서 저렴이로 시험삼아 사봤어요 절삭력 너무좋아서 금방 되서 좋네요,남편 아들 집에서 이발해주는데 전에쓰던게 잘안되서 저렴이로 시험삼아 사봤어요 절삭력 너무좋아서 금방 되서 좋네요,5.0,
37,5,2024.01.22,이*훈,일단 좋아요,"파나소닉꺼 13만원 넘는거 써봤는데
그것보다 안좋지않은듯
아직 한번써봐서 좀더 사용해볼필요는 있겠지만 부드럽게 잘 잘립니다",2.0,
38,5,2024.08.18,임*욱,샤오미 헤어 클리퍼 전문가용 이발기 LFQ03KL 최고입니다.밧데리 작동시간이 길어요 추천입니다.,"샤오미 헤어 클리퍼 전문가용 이발기 LFQ03KL 최고입니다.
밧데리 작동시간이 길어요 추천입니다.",6.0,
39,2,2024.09.10,서*현,실사용 5회 정도만에 고장,"트리머 길이 조절하는 부분이 아예 빠져서 안돌아감 ...
첫사용은 만족했는데...",1.0,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202409/10/3260300009570208498/40dbb40f-2594-48d3-a261-119627475452.jpg
40,5,2024.04.24,김*성,사용해 보지 않아서 잘 모르겠습니다만 물건의 겉모습만 보면은 좋아 보입니다. 잘되야 될텐데~~,사용해 보지 않아서 잘 모르겠습니다만 물건의 겉모습만 보면은 좋아 보입니다. 잘되야 될텐데~~,20.0,
41,5,2023.07.27,전*호,긋 추천추천! 잘짤려요,아주 좋아요~ 절삭력 좋고 혼자 머리 짜른지 한 5-6년 된거 같은데 좋습니다.,1.0,
42,5,2024.06.02,고*노,배터리 용량이 큰 만큼 조금 크고 약간 무거운 것 빼고는 만족합니다.,배터리 용량이 큰 만큼 조금 크고 약간 무거운 것 빼고는 만족합니다.,3.0,
43,4,2023.03.31,시원이3564,바리깡자체는괜잖은것같은데기계에끼수는잭은솔직히별로네요.,바리깡자체는괜잖은것같은데기계에끼수는잭은솔직히별로네요.,26.0,
44,5,2024.05.28,우*환,12시간만에 배송왔습니다성능도 좋습니다춪천,"12시간만에 배송왔습니다
성능도 좋습니다
춪천",2.0,
45,5,2023.05.15,박*석,오일은??,오일부족 알림은 있지만 오일은 따로 구매하라는건가요??,3.0,
46,5,2024.09.28,찬로로,기대이상만족 까까머리댓음,,,
47,5,2024.02.07,이*주,막 머리밀기 좋습니다 아싸 미용실값 굳었다,막 머리밀기 좋습니다 아싸 미용실값 굳었다,2.0,
48,5,2024.08.19,쿠팡실구매자,가격대비 쓸만합니다~~~,가격도 저렴하고 배송도 빠르고 좋아요,6.0,
49,5,2023.10.08,권*영,0.5mm컷이 성능 겁나좋습니다,,,
50,5,2024.08.15,솔직함리뷰,사용하기 괜찮아요!! 깔끔하고 좋아요,사용하기 괜찮아요!! 깔끔하고 좋아요,20.0,
51,3,2023.04.15,이*주,미리수가 조금 다른 것 같아요. 탭 사용법이 조금 달라,,,
52,5,2024.03.28,김*웅,정밀한 커팅을 제공,정밀한 커팅을 제공,3.0,
53,5,2025.01.22,김*욱,제품 괜찮고 배터리가 오래갑니다.,제품 괜찮고 배터리가 오래갑니다.,26.0,
54,5,2025.05.29,이*한,배송도 빠르고 제품도 만족합니다,배송도 빠르고 제품도 만족합니다,2.0,
55,5,2023.10.15,성*훈,가성비 좋구요 캡이 40mm까지있어서 유용합니다,,,
56,2,2024.02.28,이*연,숱정리 빗살캡 결합시 고정이 안됩니다.,,,
57,5,2025.05.19,Oli **** *****,Excellent design.,I just loved the design of this. Looks nice,2.0,
58,5,2024.05.18,성*우,가성비로는 국산을 압살하네,강아지 바라깡을 알아 보던 중 3~4만원대 일반적인 중국산은 믿을 수 없고 국산은 10만원대를 훌쩍 넝어서는지라 고민중하고 있었는데 기존에 샤오미 면도기를 만족스럽게 사용하고 있어 기대감에 주문함. 쿠팡에서 직수입하였으니 짝퉁이나 AS걱정은 없고 배송도 새벽. 배송됨. 포장은 국산 못지 않게 두까운 박스로 잘되어있고 구성품도 배우 실속있으며 설명서도 한글화 되어 있음. 무엇보다 10원원대 이상가는 국산과 동등이상의 성능과 디자인이 정말 기대 이상임. 정말 샤오미 브낸드는 중국의 애플 같응. 오히려 국산이 떨어지는 느낌 임. 정말 최근에 구입한 제품중에서 최고의 만족도 임,6.0,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202405/18/3601007225633054027/3ed2d97d-7021-4aba-8a5c-0cdb9c042d7f.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202405/18/3601007225633054027/ca4a1089-af6a-42d5-a1e1-a6f1bfb5cec5.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202405/18/3601007225633054027/fb8c0ed4-104f-4c47-98cd-f5573c9aa9e3.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202405/18/3601007225633054027/ce39dc3d-1b2c-4c13-8fd8-963798470812.jpg"
59,5,2025.04.21,냥코센세,,,,"https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/21/2454858114869034679/1ed0bb2b-9631-467d-8cc4-ffd1e01e84e2.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/21/2454858114869034679/f98dd0bc-16fc-499a-bbcf-10004909eddd.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/21/2454858114869034679/4c7f62bc-c5d2-4f10-b8e3-a5dd24766cd4.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/21/2454858114869034679/6809ba1b-7cb9-40d4-8c58-e7cb3fdd646a.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/21/2454858114869034679/7270f6fa-d1dd-40e4-b826-e5ba584fb791.jpg"
60,5,2025.07.02,조*라,,,,
61,5,2025.06.29,AHS********,,,,
62,5,2025.06.27,노*연,,,,
63,5,2025.06.26,손*미,,,,
64,5,2025.06.22,정*석,,,,
65,5,2025.06.21,애니와이,,,,
66,5,2025.06.20,WEW****** ****** ******** ************,,,,
67,5,2025.06.16,BUI **** **,,,,
68,4,2025.06.15,조*준,,,,
69,5,2025.06.14,박*민,,,,
70,5,2025.06.09,Ale** ** ***,,,,
71,5,2025.06.09,따흙,,,,
72,5,2025.06.07,박*호,,,,
73,5,2025.06.07,최*화,,,,
74,4,2025.06.06,PAK ********** *************,,,,
75,5,2025.06.05,오*경,,,,
76,5,2025.06.01,김*준,,,,
77,5,2025.05.31,Moh***** ******,,,,
78,5,2025.05.14,류*종,,,,
79,5,2025.05.14,권*원,,,,
80,5,2025.05.08,김*석,,,,
81,5,2025.05.08,임*섭,,,,
82,5,2025.05.03,MUH*******,,,,
83,5,2025.05.01,김*남,,,,
84,5,2025.04.20,KHO******** ***** ****************,,,,
85,4,2025.04.20,윤*철,,,,
86,5,2025.04.19,홍*원,,,,
87,5,2025.04.19,김*희,,,,
88,5,2025.04.13,오*연,,,,
89,5,2025.04.11,지*준,,,,
90,5,2025.04.11,이*경,,,,
91,5,2025.04.09,정*경,,,,
92,5,2025.04.08,정*혁,,,,
93,5,2025.04.07,형*재,,,,
94,5,2025.04.07,CHA* ****** ************,,,,
95,5,2025.04.04,김*열,,,,
96,5,2025.04.03,Pak ***** *****,,,,
97,5,2025.03.31,유*목,,,,
98,5,2025.03.30,박*,,,,
99,4,2025.03.27,최*옥,,,,
100,5,2025.03.23,한*학,,,,
101,5,2025.03.21,김*현,,,,
102,4,2025.03.20,박*우,,,,
103,5,2025.03.19,장*석,,,,
104,5,2025.03.16,박*희,,,,
105,5,2025.03.16,곽*현,,,,
106,5,2025.03.14,신*연,,,,
107,5,2025.03.13,작업의제왕,,,,
108,5,2025.03.12,유*우,,,,
109,5,2025.03.07,LIA********,,,,
110,5,2025.03.06,오*주,,,,
111,5,2025.03.05,이*천,,,,
112,5,2025.03.03,LIS******,,,,
113,5,2025.03.02,박*규,,,,
114,5,2025.02.24,박*제,,,,
115,5,2025.02.23,이*준,,,,
116,5,2025.02.20,블루칩,,,,
117,5,2025.02.16,김*영,,,,
118,5,2025.02.14,BK ******,,,,
119,5,2025.02.12,쏠쑤있었,,,,
120,5,2025.02.08,서*천,,,,
121,5,2025.02.03,karuizawa,,,,
122,5,2025.02.02,정*영,,,,
123,5,2025.02.02,원*일,,,,
124,5,2025.01.30,뽕빡쩍,,,,
125,5,2025.01.24,이*재,,,,
126,5,2025.01.23,북진통일,,,,
127,4,2025.01.20,이*준,,,,
128,5,2025.01.11,하*현,,,,
129,4,2025.01.07,FAR** ******,,,,
130,5,2025.01.05,조*준,,,,
131,5,2025.01.03,우*욱,,,,
132,5,2024.12.16,MET***** *******,,,,
133,5,2024.12.15,Ozk** *****,,,,
134,5,2024.12.09,윤*익,,,,
135,5,2024.12.06,LIN********,,,,
136,5,2024.12.06,진*욱,,,,
137,5,2024.12.06,정*진,,,,
138,5,2024.11.21,정*수,,,,
139,4,2024.11.15,개한량,,,,
140,5,2024.11.13,박*수,,,,
141,5,2024.11.12,김*진,,,,
142,4,2024.11.11,김*수,,,,
143,5,2024.11.10,ALO* ** **********,,,,
144,5,2024.11.09,장*철,,,,
145,5,2024.11.08,Sha*** ****** ***,,,,
146,5,2024.11.07,나*주,,,,
147,5,2024.11.05,장*민,,,,
148,5,2024.11.04,손*민,,,,
149,5,2024.11.01,이*윤,,,,
150,5,2024.11.01,최*민,,,,
151,5,2024.10.29,깜*,,,,
152,5,2024.10.29,AGA***** ******,,,,
153,5,2024.10.28,김*진,,,,
154,5,2024.10.28,ISL** ** ******,,,,
155,5,2024.10.27,이*연,,,,
