rank,rating,date,user,headline,body,helpful_count,images
11,5,2025.05.19,이*진,러닝 시계로 완벽,"이 모델과 상위 모델 중에 엄청 고민하다가
이걸로 구매했는데 결론적으로는 대만족입니다!
GPS도 정확하게 잡아주고
굳이 위 모델로 구매하지 않아도 될 정도로
만족스럽습니다!
러닝 시계 고민중이라면 완전 추천!!!",6.0,"https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202505/19/1089687298805814390/02a40c69-0310-432a-863c-592906aff5ef.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202505/19/1089687298805814390/d35a8920-0df5-425f-82fc-bdfb272ce727.jpg"
12,5,2025.05.25,정*식,러닝하시는분이라면 무조건 구매추천,아무래도 가민이 어플을 이용하기 위해 쓰는거라서 정말 필요한 기능을 보유한 시계라서 정말 잘사용하고 있습니다. 러닝 꾸준히 하시는분이라면 매우 추천!! 러닝이 게임 하는느낌이 되서 너무 재밌습니다,16.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202505/25/8006604689957449401/7d9bfea0-4657-46f5-83d0-d4e968ad007f.jpg
13,5,2025.04.07,유*솔,"런닝, 런닝머신, 생활 활동 측정용으로 좋아요","활동칼로리 계산 되고
개인적으로 핸드폰 알림이 시계에도 뜨는건 싫은데 그거 원하는 설정으로 할수 있어서 좋구요
배터리가 오래가서 좋아요
런닌이나 유산소운동위주로 하시는 분들에게 좋은것 같아요
저한테 필요한 기능만 있고 가격은 애플워치보다 저렴해서 좋아요",15.0,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202504/7/4635391348760636692/d08347d9-778c-44a5-92a3-abf798022695.jpg
14,5,2024.10.05,최*근,역시런닝은가민,"런닝하면서 워치가필요해 검색~
가민 포러너 55 화이트 구매
다른 기능면은 다만족 하지만 하나단점이 시계가 작다 알만조금더 컷으면 하는 아쉬움이
ㅎㅎ 그래도 패션시계가 아니라 운동용으로 쓰기좋아요
기능 성능 디자인은 최고",1.0,"https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202410/5/6163044624333143330/15e37eed-c1ea-460e-aa0c-08657f1034b0.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202410/5/6163044624333143330/1aeb664a-7407-4805-93d5-caa8330505ff.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202410/5/6163044624333143330/1f9806dd-a0b1-4e91-a8ff-5b4402fb6f6b.jpg"
15,5,2025.05.18,채*혁,강추,"좋은 가격에 구매해서 좋아요
유용한 기능이 많아 좋고
운동을 조금씩이라도 더 하게 되네요",5.0,
16,4,2023.08.14,하호햐효,"[솔직 후기]일단 화면이 생각보다 작습니다.화면 크기는 적당할 수 있는데, 제공되는 시계 화면들의 폰트들중에 세부 정보 크기가 작은 경우도 많고,실내에서는 화면이 어둡게 보입니다.오히려 밖에서 환한 곳에서는 잘 보일 수 있는데, 실내에서는 화면이 어두워서 폰트 크기라도 컸으면 하는 바람이 있습니다.시계줄은 좀 짧은 감이 있어서, 새로 주문했습니다.무게는 적당하고 괜찮습니다.포러너 55 내에는 기압 센서가 없어서 고도 측정은 어려운 것으로 알고 있는데,실제로 러닝하고 나면 고도 정보도 같이 표시되는데 GIS 정보를 기반으로 분석하는 것이 아닌가 싶습니다.삼성헬스, 나이키 런 클럽, 스트라바 등과 연동 잘되는데,체중계 앱하고는 연동이 안되네요. (삼성헬스하고는 연동되는 앱임.)","[솔직 후기]
일단 화면이 생각보다 작습니다.
화면 크기는 적당할 수 있는데, 제공되는 시계 화면들의 폰트들중에 세부 정보 크기가 작은 경우도 많고,
실내에서는 화면이 어둡게 보입니다.
오히려 밖에서 환한 곳에서는 잘 보일 수 있는데, 실내에서는 화면이 어두워서 폰트 크기라도 컸으면 하는 바람이 있습니다.
시계줄은 좀 짧은 감이 있어서, 새로 주문했습니다.
무게는 적당하고 괜찮습니다.
포러너 55 내에는 기압 센서가 없어서 고도 측정은 어려운 것으로 알고 있는데,
실제로 러닝하고 나면 고도 정보도 같이 표시되는데 GIS 정보를 기반으로 분석하는 것이 아닌가 싶습니다.
삼성헬스, 나이키 런 클럽, 스트라바 등과 연동 잘되는데,
체중계 앱하고는 연동이 안되네요. (삼성헬스하고는 연동되는 앱임.)",11.0,
17,5,2024.09.25,김*범,러닝 특성화 가민 퍼러너 55,"손목에 찬듯 안찬듯 정말 가볍고 디자인 깔끔합니다.
아쿠아 이뻐요
갤럭시 워치시리즈들  두개정도 있는데 차고 다니면 습기차고 무거워서 안차다가 서랍속에 보관만 하는데 이제품은 가벼워서 좋습니다. 러닝에 최적화 되있네요
웟단계 제품들도 혹했지만 그건다 갤럭시 워치에 있는 기능이고 러닝하는데 필요한 기능은 별차이 없는듯해 선택
잘쓸꺼 같네요",1.0,"https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202409/25/3131471108806655331/eb0f6fbc-aed9-4b1b-b068-a11614d3d1cb.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202409/25/3131471108806655331/8484a9bf-c211-4d96-863f-b7b96f0821fc.jpg"
18,3,2024.10.07,조*삼,가볍고 기능사용이 별로 없어서 배터리용량 시간은 길어요. 근데 화면은 20년전 수준 입니다. 깜깜할때는 라이트켜도 글씨가 잘 안보여요. 핸드폰과 연동성도 거의없어요.가격이 제품에 비해서  비싸네요. 저는 러닝과 등산도 주로하는데 등산엔 전혀 사용 할수 없어요. 구입하고 실망해서 책상구석에 쳐박아두고 전에 사용하는 갤럭시워치5프로  주로 사용해요.ㅠㅠ. 이건 오래되서 단종을 해야할 상품인거같습니다. 가민 명성에 먹칠을 하고있어요. 장남감에 가격은 24만원....욕 나오네요.,가볍고 기능사용이 별로 없어서 배터리용량 시간은 길어요. 근데 화면은 20년전 수준 입니다. 깜깜할때는 라이트켜도 글씨가 잘 안보여요. 핸드폰과 연동성도 거의없어요.가격이 제품에 비해서  비싸네요. 저는 러닝과 등산도 주로하는데 등산엔 전혀 사용 할수 없어요. 구입하고 실망해서 책상구석에 쳐박아두고 전에 사용하는 갤럭시워치5프로  주로 사용해요.ㅠㅠ. 이건 오래되서 단종을 해야할 상품인거같습니다. 가민 명성에 먹칠을 하고있어요. 장남감에 가격은 24만원....욕 나오네요.,5.0,https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202410/7/5088010399234612450/c348c01b-f4df-4f5e-b783-ad0bc7cb1ac8.jpeg
19,3,2024.06.13,LEE *** ***,살짝 후회,"착용샷을 보면 화면이 큼직할 것 같은데 작습니다. 아주 답답하네요.
개인차가 있겠지만 해 쨍쩅한 날 밖에서는 잘 보이는데(심지어 선글라스 착용해도 잘 보임) 실내에서는 너무 어두워서 메뉴선택이 어려울 정도입니다.
폰트 사이즈도 작고 작동방법도 직관적이지 않고 오른쪽 왼쪽버튼이 바뀌어 있는 느낌.
마라톤 선수가 아니라 가민의 진가를 못 알아보는 걸까요. 제겐 핏빗 버사쪽이 만족도가 훨씬 높네요.",5.0,
20,5,2025.01.12,이*연,남편선물,"남편 선물로 사줬는데 아주 잘 사용하고있어요
배터리도오래가고 필요한기능만있어 간편하다고해요~!",,
21,5,2025.01.11,홍*신,가성비 짱,"가민 제품이 고가가 많은데..
이 제품은 가성비 좋고 웬만한 기능은 다 있어서 좋습니다.",6.0,
22,5,2024.09.11,권*경,기본으로 사용하기 적당,글씨가 작고 흐릇한게 흠이지만 운동러버들은 간변하게 사용하면좋을듯요~,16.0,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202409/11/5731584843505811992/fdf6a6bb-b591-4d30-a574-180052f5e38b.jpg
23,4,2024.07.20,딱그가격,4-5만원 짜리 gps워치 쓰다가 금방 고장나서 이번에 한번 가민으로 갈아타봅니다.마라톤에 빠져서 아직 사용전이지만 기록측정이 잘되길 기원해 봅니다.,"4-5만원 짜리 gps워치 쓰다가 금방 고장나서 이번에 한번 가민으로 갈아타봅니다.
마라톤에 빠져서 아직 사용전이지만 기록측정이 잘되길 기원해 봅니다.",15.0,
24,5,2023.10.29,조*훈,GPS 모드로 러닝하기 정말 좋아요.,,,"https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202310/29/538649181001730791/5e9d9924-d21a-49ba-ab34-1f3c4fc1cee9.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202310/29/538649181001730791/8fc0c659-c926-4307-9c23-03f694d20a80.jpg"
25,5,2025.04.03,조*훈,가민 시계 샀는데 포장도 잘되어있고 좋아요!!,가민 시계 샀는데 포장도 잘되어있고 좋아요!!,5.0,
26,5,2025.02.07,김*중,남편의 몸이 됐어요 안벗네요 ㅋㅋ,,,
27,5,2024.06.15,이*림,손목 두꺼운분들은 작을수 있어요,,,
28,5,2025.06.29,문*정,,,,
29,5,2025.06.29,김*중,,,,
30,4,2025.06.27,이*원,,,,
31,5,2025.06.23,이*업,,,,
32,5,2025.06.22,유*영,,,,
33,5,2025.06.22,김*기,,,,
34,5,2025.06.16,김*원,,,,
35,5,2025.06.16,한*기,,,,
36,5,2025.06.16,정*영,,,,
37,5,2025.06.12,전*준,,,,
38,5,2025.06.12,이*미,,,,
39,5,2025.06.11,임*순,,,,
40,5,2025.06.06,신지훈,,,,
41,5,2025.06.06,박*종,,,,
42,4,2025.06.06,전*우,,,,
43,5,2025.06.03,Los** *****,,,,
44,5,2025.05.31,이*규,,,,
45,5,2025.05.30,BAR****** ***** ******,,,,
46,5,2025.05.30,soGooood,,,,
47,5,2025.05.27,김*복,,,,
48,5,2025.05.26,김*현,,,,
49,5,2025.05.20,이*주,,,,
50,5,2025.05.18,Din** ******* *******,,,,
51,5,2025.05.18,이*선,,,,
52,5,2025.05.15,정*교,,,,
53,5,2025.05.12,이*선,,,,
54,5,2025.05.09,Din** ******* *******,,,,
55,4,2025.05.07,권*오,,,,
56,4,2025.05.04,atnt7897,,,,
57,5,2025.05.03,이*양,,,,
58,5,2025.04.23,여*숙,,,,
59,5,2025.04.21,정*경,,,,
60,5,2025.04.21,이*자,,,,
61,5,2025.04.20,박*원,,,,
62,5,2025.04.18,안*길,,,,
63,5,2025.04.06,MAL****** *********** *******,,,,
64,5,2025.04.03,김*규,,,,
65,5,2025.03.30,박*홍,,,,
66,5,2025.03.29,이*용,,,,
67,5,2025.03.14,홍*수,,,,
68,5,2025.03.10,빠라빠빠,,,,
69,5,2025.03.05,박*정,,,,
70,5,2025.03.04,최*호,,,,
71,4,2025.02.23,김*순,,,,
72,5,2025.02.22,이*혁,,,,
73,5,2025.02.14,이*희,,,,
74,5,2025.02.09,한*태,,,,
75,5,2025.02.02,정*욱,,,,
76,5,2025.02.02,조*형,,,,
77,5,2025.02.01,김*연,,,,
78,5,2025.01.25,삼시색기,,,,
79,5,2025.01.21,PIA*** *******,,,,
80,5,2025.01.19,박*미,,,,
81,5,2025.01.19,ROD****** **** ***** *******,,,,
82,5,2025.01.16,김*원,,,,
83,5,2025.01.15,김*민,,,,
84,5,2025.01.09,장*기,,,,
85,5,2025.01.06,최*원,,,,
86,5,2025.01.03,강*미,,,,
87,5,2025.01.03,강*미,,,,
88,5,2024.12.29,마*진,,,,
89,5,2024.12.28,김*영,,,,
90,5,2024.12.27,이*욱,,,,
91,5,2024.12.21,허*식,,,,
92,5,2024.12.15,신*숙,,,,
93,5,2024.12.08,장*기,,,,
94,5,2024.12.06,김*곤,,,,
95,5,2024.11.29,최*필,,,,
96,4,2024.11.27,주*남,,,,
97,5,2024.11.27,김*신,,,,
98,5,2024.11.21,팡쥬쥬,,,,
99,5,2024.11.20,이*준,,,,
100,5,2024.11.17,김*선,,,,
