rank,rating,date,user,headline,body,helpful_count,images
11,5,2025.02.06,박*혁,작고 얇고 가볍고 너무 좋아요,,,
12,5,2025.02.09,skim9751,생각보다 더 작아서 놀랐어요 가볍고 휴대성 최고,,,https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202502/9/3727573287067618726/2d76c3e8-9910-4d00-a98e-804a506e2f2e.jpg
13,5,2025.04.17,김*규,참 좋아요,,,
14,1,2025.03.06,꼼지동,"다 좋다. 포장이 뜯어져있고 , 본품에 생활기스가 잔뜩 있지 않았다면 말이다.","다 좋다. 포장이 뜯어져있고 , 본품에 생활기스가 잔뜩 있지 않았다면 말이다.",,
15,5,2025.06.22,황*식,,,,https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202506/22/6157523705707289930/6e1f5c08-e17e-4c37-8f4a-9e3f5df32888.jpg
16,5,2025.06.26,성*원,,,,
17,5,2025.06.20,화*은,,,,
18,5,2025.06.12,이*우,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다.,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다.,3.0,
19,5,2025.06.08,문*민,,,,
20,5,2025.06.06,김*식,,,,
21,5,2025.06.06,김*숙,,,,
22,5,2025.06.01,문*웅,,,,
23,5,2025.05.14,강*연,,,,
24,5,2025.05.08,장*석,,,,
25,4,2025.05.04,김*현,,,,
26,5,2025.04.25,꼼지동,,,,
27,5,2025.04.20,CoJa,,,,
28,5,2025.04.19,이*배,,,,
29,5,2025.04.17,이*연,,,,
30,5,2025.04.11,최*우,,,,
31,4,2025.03.31,윤*은,,,,
32,5,2025.03.06,이*호,,,,
33,5,2025.02.17,KUN* ********,,,,
34,5,2025.02.09,최*원,,,,
35,5,2025.02.06,조*목,,,,
36,5,2025.02.04,frowns06,,,,
37,3,2025.07.03,하늘보리,,,,
